tx_bairro;Freq;per
LAGEADO DOS GREIN;1;1,08948483709478e-06
LAGEADO DOS GREN;1;1,08948483709478e-06
LAGEADO DOS MARTINS;1;1,08948483709478e-06
LAGEADO DOS PINTOS;1;1,08948483709478e-06
LAGEADO FORTUNA;1;1,08948483709478e-06
LAGEADO GRANDE II;1;1,08948483709478e-06
LAGEADO I;1;1,08948483709478e-06
LAGEADO II;1;1,08948483709478e-06
LAGEADO LAMBEDOR;1;1,08948483709478e-06
LAGEADO LINDO;1;1,08948483709478e-06
LAGEADO MICUIM;1;1,08948483709478e-06
LAGEADO MIRIM;1;1,08948483709478e-06
LAGEADO OURO;1;1,08948483709478e-06
LAGEADO PACA;1;1,08948483709478e-06
LAGEADO PACCA;1;1,08948483709478e-06
LAGEADO QUIRINO;1;1,08948483709478e-06
LAGEANOS;1;1,08948483709478e-06
LAGEDAO - POVOADO;1;1,08948483709478e-06
LAGEDAO DOS PATRICIOS;1;1,08948483709478e-06
LAGEDO DE EURIPEDES;1;1,08948483709478e-06
LAGEDO DE PAU DARCO;1;1,08948483709478e-06
LAGEDO DO PAU D'ARCO;1;1,08948483709478e-06
LAGEDO GRANDE;1;1,08948483709478e-06
LAGES/PARACAMBI;1;1,08948483709478e-06
LAGESDO COURO;1;1,08948483709478e-06
LAGINHA - CENTRO;1;1,08948483709478e-06
LAGINHA DE CARNAIBA;1;1,08948483709478e-06
LAGINHA DO PANCAS;1;1,08948483709478e-06
LAGINHA I;1;1,08948483709478e-06
LAGO AO MATO;1;1,08948483709478e-06
LAGO AZUL - 3A SECAO;1;1,08948483709478e-06
LAGO AZUL - 3A1 - AREA;1;1,08948483709478e-06
LAGO AZUL 4;1;1,08948483709478e-06
LAGO AZUL I;1;1,08948483709478e-06
LAGO AZUL II;1;1,08948483709478e-06
LAGO BONITO;1;1,08948483709478e-06
LAGO CORUMBA IV;1;1,08948483709478e-06
LAGO DA PRATA;1;1,08948483709478e-06
LAGO DAS BRISAS II;1;1,08948483709478e-06
LAGO DE CAMPINAS;1;1,08948483709478e-06
LAGO DE TEFE;1;1,08948483709478e-06
LAGO DE UARINI;1;1,08948483709478e-06
LAGO DO ANGICO;1;1,08948483709478e-06
LAGO DO BERURI;1;1,08948483709478e-06
LAGO DO BOM INTENTO;1;1,08948483709478e-06
LAGO DO CACAU PIRERA;1;1,08948483709478e-06
LAGO DO CUIA;1;1,08948483709478e-06
LAGO DO IMPERADOR;1;1,08948483709478e-06
LAGO DO JACAREI;1;1,08948483709478e-06
LAGO DO MANSO;1;1,08948483709478e-06
LAGO DO MATO;1;1,08948483709478e-06
LAGO DO MIUA;1;1,08948483709478e-06
LAGO DO SOARES;1;1,08948483709478e-06
LAGO DO TUMBIRA;1;1,08948483709478e-06
LAGO DO ZE ACU;1;1,08948483709478e-06
LAGO DOS RODRIGUES;1;1,08948483709478e-06
LAGO GRANDE DA FRANCA;1;1,08948483709478e-06
LAGO JACAREI;1;1,08948483709478e-06
LAGO NORTE - TAQUARI;1;1,08948483709478e-06
LAGO OESTE;1;1,08948483709478e-06
LAGO SECA;1;1,08948483709478e-06
LAGO SUL EM BRASILIA;1;1,08948483709478e-06
LAGO VITORIA;1;1,08948483709478e-06
LAGOA  AZUL  II;1;1,08948483709478e-06
LAGOA  DO  ZECA;1;1,08948483709478e-06
LAGOA  NOVA;1;1,08948483709478e-06
LAGOA  REDONDA;1;1,08948483709478e-06
LAGOA 33;1;1,08948483709478e-06
LAGOA ALEGRE;1;1,08948483709478e-06
LAGOA AZUL, GUINDA;1;1,08948483709478e-06
LAGOA BOA VISTA;1;1,08948483709478e-06
LAGOA BOI;1;1,08948483709478e-06
LAGOA CAVADA;1;1,08948483709478e-06
LAGOA CAVALOS;1;1,08948483709478e-06
LAGOA CIDREIRA;1;1,08948483709478e-06
LAGOA CUMPRIDA;1;1,08948483709478e-06
LAGOA D'AGUA;1;1,08948483709478e-06
LAGOA D. DOS COSTAS;1;1,08948483709478e-06
LAGOA DA AREIA 1;1;1,08948483709478e-06
LAGOA DA BARAUNAS;1;1,08948483709478e-06
LAGOA DA BOA VISTA;1;1,08948483709478e-06
LAGOA DA CAICARA;1;1,08948483709478e-06
LAGOA DA CARNAUBA;1;1,08948483709478e-06
LAGOA DA CHACARA;1;1,08948483709478e-06
LAGOA DA CONFUSAO;1;1,08948483709478e-06
LAGOA DA ESPERANCA;1;1,08948483709478e-06
LAGOA DA ESTRELA;1;1,08948483709478e-06
LAGOA DA FONTE;1;1,08948483709478e-06
LAGOA DA GARCA;1;1,08948483709478e-06
LAGOA DA JANSEN;1;1,08948483709478e-06
LAGOA DA MADALENA;1;1,08948483709478e-06
LAGOA DA MIRA;1;1,08948483709478e-06
LAGOA DA MOITA;1;1,08948483709478e-06
LAGOA DA PADRA;1;1,08948483709478e-06
LAGOA DA PAMPULHA;1;1,08948483709478e-06
LAGOA DA PICADA;1;1,08948483709478e-06
LAGOA DA PONTE;1;1,08948483709478e-06
LAGOA DA PRATA II;1;1,08948483709478e-06
LAGOA DA TIMBAUBA;1;1,08948483709478e-06
LAGOA DA TURCA;1;1,08948483709478e-06
LAGOA DAMACENA;1;1,08948483709478e-06
LAGOA DAS BESTAS;1;1,08948483709478e-06
LAGOA DAS CANAS;1;1,08948483709478e-06
LAGOA DAS CODORNAS;1;1,08948483709478e-06
LAGOA DAS FRORES;1;1,08948483709478e-06
LAGOA DAS TRAIRAS;1;1,08948483709478e-06
LAGOA DE ADEMAR;1;1,08948483709478e-06
LAGOA DE AGOSTINHO;1;1,08948483709478e-06
LAGOA DE ARITUBA;1;1,08948483709478e-06
LAGOA DE BOA VISTA;1;1,08948483709478e-06
LAGOA DE FELIX;1;1,08948483709478e-06
LAGOA DE GALDENCIO;1;1,08948483709478e-06
LAGOA DE ISMAEL;1;1,08948483709478e-06
LAGOA DE JUTURNAIBA;1;1,08948483709478e-06
LAGOA DE PEDRA;1;1,08948483709478e-06
LAGOA DE STO ANTONIO;1;1,08948483709478e-06
LAGOA DE TIO;1;1,08948483709478e-06
LAGOA DE ZE MENDES;1;1,08948483709478e-06
LAGOA DO APRAZIVEL;1;1,08948483709478e-06
LAGOA DO AREAL;1;1,08948483709478e-06
LAGOA DO ARROZ;1;1,08948483709478e-06
LAGOA DO BACUPARI;1;1,08948483709478e-06
LAGOA DO CANTO;1;1,08948483709478e-06
LAGOA DO CARPINA;1;1,08948483709478e-06
LAGOA DO CARRO;1;1,08948483709478e-06
LAGOA DO CAZUZA;1;1,08948483709478e-06
LAGOA DO CIPO;1;1,08948483709478e-06
LAGOA DO COSME;1;1,08948483709478e-06
LAGOA DO ESPINHO;1;1,08948483709478e-06
LAGOA DO FEIJAO E ALGODOIM;1;1,08948483709478e-06
LAGOA DO FERREIRO;1;1,08948483709478e-06
LAGOA DO GADO;1;1,08948483709478e-06
LAGOA DO GAMBA;1;1,08948483709478e-06
LAGOA DO GREGOXI;1;1,08948483709478e-06
LAGOA DO GUEDES;1;1,08948483709478e-06
LAGOA DO INXU;1;1,08948483709478e-06
LAGOA DO JUARA (JACARAIPE);1;1,08948483709478e-06
LAGOA DO JUNCO;1;1,08948483709478e-06
LAGOA DO LIMOEIRO;1;1,08948483709478e-06
LAGOA DO MANDACARU;1;1,08948483709478e-06
LAGOA DO MANDU;1;1,08948483709478e-06
LAGOA DO MATO DOS LOBOS;1;1,08948483709478e-06
LAGOA DO MEL;1;1,08948483709478e-06
LAGOA DO MIGUELAO;1;1,08948483709478e-06
LAGOA DO MILHO/ALTO BONITO;1;1,08948483709478e-06
LAGOA DO MOCAMBO;1;1,08948483709478e-06
LAGOA DO NEGRO;1;1,08948483709478e-06
LAGOA DO ONORIO;1;1,08948483709478e-06
LAGOA DO PARQUE;1;1,08948483709478e-06
LAGOA DO PIMENTEL;1;1,08948483709478e-06
LAGOA DO PORCO;1;1,08948483709478e-06
LAGOA DO RANCHO;1;1,08948483709478e-06
LAGOA DO RASO;1;1,08948483709478e-06
LAGOA DO ROMAO;1;1,08948483709478e-06
LAGOA DO RUMO;1;1,08948483709478e-06
LAGOA DO SACO;1;1,08948483709478e-06
LAGOA DO SAL;1;1,08948483709478e-06
LAGOA DO SALAO;1;1,08948483709478e-06
LAGOA DO SANDE;1;1,08948483709478e-06
LAGOA DO SANTO;1;1,08948483709478e-06
LAGOA DO SAO FRANCISCO;1;1,08948483709478e-06
LAGOA DO SIRI;1;1,08948483709478e-06
LAGOA DO SIRI I;1;1,08948483709478e-06
LAGOA DO SIRI II;1;1,08948483709478e-06
LAGOA DO SITIO I;1;1,08948483709478e-06
LAGOA DO SOBRADO 1 PEDRA BRANCA;1;1,08948483709478e-06
LAGOA DO SOUZA;1;1,08948483709478e-06
LAGOA DO TANQUE;1;1,08948483709478e-06
LAGOA DO TIGRE;1;1,08948483709478e-06
LAGOA DO TIGRE SUL;1;1,08948483709478e-06
LAGOA DO TIMBO;1;1,08948483709478e-06
LAGOA DO TIMOTEO;1;1,08948483709478e-06
LAGOA DO TONHA;1;1,08948483709478e-06
LAGOA DO TRINTA E TRES;1;1,08948483709478e-06
LAGOA DO URUAU;1;1,08948483709478e-06
LAGOA DO VENTO;1;1,08948483709478e-06
LAGOA DO VICENTE;1;1,08948483709478e-06
LAGOA DO VIOLAO;1;1,08948483709478e-06
LAGOA DOCE;1;1,08948483709478e-06
LAGOA DOS ANDRE;1;1,08948483709478e-06
LAGOA DOS BORGES;1;1,08948483709478e-06
LAGOA DOS CAGADOS;1;1,08948483709478e-06
LAGOA DOS CAVALOS;1;1,08948483709478e-06
LAGOA DOS CRIOLOS;1;1,08948483709478e-06
LAGOA DOS ESTRELA;1;1,08948483709478e-06
LAGOA DOS GATOS;1;1,08948483709478e-06
LAGOA DOS GROSSOS;1;1,08948483709478e-06
LAGOA DOS MANDARINS;1;1,08948483709478e-06
LAGOA DOS MENINOS;1;1,08948483709478e-06
LAGOA DOS PASSAROS;1;1,08948483709478e-06
LAGOA DOS SOUZA;1;1,08948483709478e-06
LAGOA DOS TAVARES;1;1,08948483709478e-06
LAGOA DOS VEADOS;1;1,08948483709478e-06
LAGOA DOS VIEIRA;1;1,08948483709478e-06
LAGOA DOURADA II;1;1,08948483709478e-06
LAGOA DOURADADA;1;1,08948483709478e-06
LAGOA DUTRA;1;1,08948483709478e-06
LAGOA ESCURA;1;1,08948483709478e-06
LAGOA FEIA;1;1,08948483709478e-06
LAGOA GRANDE (ESTACAO NOVA);1;1,08948483709478e-06
LAGOA GRANDE - MORRO CAVADO;1;1,08948483709478e-06
LAGOA GRANDE SIM;1;1,08948483709478e-06
LAGOA JOAO DE SA;1;1,08948483709478e-06
LAGOA JOSE LUIZ;1;1,08948483709478e-06
LAGOA MAE LUZIA;1;1,08948483709478e-06
LAGOA NOVA 2;1;1,08948483709478e-06
LAGOA NOVA I;1;1,08948483709478e-06
LAGOA QUENTE I;1;1,08948483709478e-06
LAGOA REAL;1;1,08948483709478e-06
LAGOA SANGRADA;1;1,08948483709478e-06
LAGOA SANTA;1;1,08948483709478e-06
LAGOA SANTA PARK RESIDENCE;1;1,08948483709478e-06
LAGOA SECA/AREA RURAL;1;1,08948483709478e-06
LAGOA SERRA VERDE;1;1,08948483709478e-06
LAGOA SUL/RIB_RASO;1;1,08948483709478e-06
LAGOA VELHA;1;1,08948483709478e-06
LAGOA VENDA NOVA;1;1,08948483709478e-06
LAGOA VERDE  II;1;1,08948483709478e-06
LAGOA ZE MENDES;1;1,08948483709478e-06
LAGOAO HIPICA;1;1,08948483709478e-06
LAGOAO88;1;1,08948483709478e-06
LAGOAS;1;1,08948483709478e-06
LAGOAS NOVA;1;1,08948483709478e-06
LAGOAS NOVAS;1;1,08948483709478e-06
LAGOETA;1;1,08948483709478e-06
LAGOINHA HUM;1;1,08948483709478e-06
LAGOINHA II;1;1,08948483709478e-06
LAGOINHA LEBLON (VENDA NOVA);1;1,08948483709478e-06
LAGOINHA-VENDA NOVA;1;1,08948483709478e-06
LAGOINHA/FELIZ CIDAD;1;1,08948483709478e-06
LAGOINHAS;1;1,08948483709478e-06
LAGOS;1;1,08948483709478e-06
LAGOS  SANTA HELENA;1;1,08948483709478e-06
LAGOS DE GRAMADO;1;1,08948483709478e-06
LAGOS DO BOSQUE;1;1,08948483709478e-06
LAGOS LAGOS;1;1,08948483709478e-06
LAGUNA 1 - LUZIMANGUES;1;1,08948483709478e-06
LAGUNAS 2, LUZIMANGUES;1;1,08948483709478e-06
LAIONS CLUBE;1;1,08948483709478e-06
LAJANJEIRAS;1;1,08948483709478e-06
LAJE DA TAPERA;1;1,08948483709478e-06
LAJE DE S JOSE;1;1,08948483709478e-06
LAJEADINHO - ZONA RURAL 24;1;1,08948483709478e-06
LAJEADO - GUAIANASES;1;1,08948483709478e-06
LAJEADO ALVORADA;1;1,08948483709478e-06
LAJEADO CINAMOMO;1;1,08948483709478e-06
LAJEADO DO CEDRO;1;1,08948483709478e-06
LAJEADO DO CERNE;1;1,08948483709478e-06
LAJEADO DOS MINEIROS;1;1,08948483709478e-06
LAJEADO IPE;1;1,08948483709478e-06
LAJEADO LAMBEDOR;1;1,08948483709478e-06
LAJEADO LEAO;1;1,08948483709478e-06
LAJEADO LIBRINO;1;1,08948483709478e-06
LAJEADO LISO;1;1,08948483709478e-06
LAJEADO MARROCOS;1;1,08948483709478e-06
LAJEADO PATOS;1;1,08948483709478e-06
LAJEADO PESSEGUEIRO;1;1,08948483709478e-06
LAJEADO SECO;1;1,08948483709478e-06
LAJEADO TURIBIO;1;1,08948483709478e-06
LAJEADO VERISSIMO;1;1,08948483709478e-06
LAJEDAO;1;1,08948483709478e-06
LAJEIRO BRANCO;1;1,08948483709478e-06
LAJINHA (PARQUE DURVAL DE BARROS);1;1,08948483709478e-06
LAJINHA DE BAIXO;1;1,08948483709478e-06
LAKE;1;1,08948483709478e-06
LALINS;1;1,08948483709478e-06
LAMAS / CAMPO REDONDO;1;1,08948483709478e-06
LAMBARI ALTO;1;1,08948483709478e-06
LAMBARI D OESTE;1;1,08948483709478e-06
LAMBARY;1;1,08948483709478e-06
LAMBEDOR;1;1,08948483709478e-06
LAMBICADA;1;1,08948483709478e-06
LAMEDA DAS UBURANAS;1;1,08948483709478e-06
LAMEIROS;1;1,08948483709478e-06
LAMENHA  GRANDE;1;1,08948483709478e-06
LAMENHA GRANDE - JD MARROCOS;1;1,08948483709478e-06
LAMEUS;1;1,08948483709478e-06
LAMONIER;1;1,08948483709478e-06
LANAT;1;1,08948483709478e-06
LANDI 2A SECAO (JUSTINOPOLIS);1;1,08948483709478e-06
LANDINHA;1;1,08948483709478e-06
LANDUALDO F LEITE;1;1,08948483709478e-06
LANDULPHO ALVES;1;1,08948483709478e-06
LANDY;1;1,08948483709478e-06
LANHOSOS;1;1,08948483709478e-06
LAOGOA NOVA;1;1,08948483709478e-06
LAOO NORTE;1;1,08948483709478e-06
LAPA BAIXA;1;1,08948483709478e-06
LAPA BAIXO;1;1,08948483709478e-06
LAPA II;1;1,08948483709478e-06
LAPA VELHA;1;1,08948483709478e-06
LAPA-PR;1;1,08948483709478e-06
LAPAO;1;1,08948483709478e-06
LAPI;1;1,08948483709478e-06
LAPINHA DO JOAO CONGO;1;1,08948483709478e-06
LAPINHA DOS GAMAS;1;1,08948483709478e-06
LAPINHA SANTANA;1;1,08948483709478e-06
LAPINHA SEDE;1;1,08948483709478e-06
LAQUINHO;1;1,08948483709478e-06
LAR IMOVEIS;1;1,08948483709478e-06
LARAJEIRAS;1;1,08948483709478e-06
LARANJ DOS COSMES;1;1,08948483709478e-06
LARANJA  AZEDA;1;1,08948483709478e-06
LARANJA DA TERRA;1;1,08948483709478e-06
LARANJAIS SEGUNDO DISTRITO;1;1,08948483709478e-06
LARANJAIS-SEGUNDO DISTRITO;1;1,08948483709478e-06
LARANJAL - BALNEARIO SANTO ANTONIO;1;1,08948483709478e-06
LARANJAL SANTO ANTON;1;1,08948483709478e-06
LARANJAL SANTO ANTONIO;1;1,08948483709478e-06
LARANJAL/VILA CABANO;1;1,08948483709478e-06
LARANJAO;1;1,08948483709478e-06
LARANJEIRAS DO SUL;1;1,08948483709478e-06
LARANJEIRAS/SEDE;1;1,08948483709478e-06
LARANJERAS;1;1,08948483709478e-06
LARANJITA BAIXA;1;1,08948483709478e-06
LARDIM IPIRANGA;1;1,08948483709478e-06
LAREDO (JUSTINOPOLIS);1;1,08948483709478e-06
LARGA DOS TAPIOCAS;1;1,08948483709478e-06
LARGO D. JOAO;1;1,08948483709478e-06
LARGO DA BAHIA;1;1,08948483709478e-06
LARGO DA CAATINGA;1;1,08948483709478e-06
LARGO DA IGREJA;1;1,08948483709478e-06
LARGO DA MATRIZ;1;1,08948483709478e-06
LARGO DA PA4;1;1,08948483709478e-06
LARGO DA PAZ;1;1,08948483709478e-06
LARGO DA PRAIA;1;1,08948483709478e-06
LARGO DE FATIMA   (QUARTEL 29 GAC AP);1;1,08948483709478e-06
LARGO DE SAO JOAO;1;1,08948483709478e-06
LARGO DO AMPARO;1;1,08948483709478e-06
LARGO DO BARRADA;1;1,08948483709478e-06
LARGO DO BARRADAS BARRETO;1;1,08948483709478e-06
LARGO DO JEQUE;1;1,08948483709478e-06
LARGO DO RIACHUELO;1;1,08948483709478e-06
LARGO DO SAO BENTO;1;1,08948483709478e-06
LARGO DO SAPO;1;1,08948483709478e-06
LARGO DO TANQUE - JACAREPAGUA;1;1,08948483709478e-06
LARGO DOIS DE JULHO;1;1,08948483709478e-06
LARGO DOIS LEOES;1;1,08948483709478e-06
LARGO EDUARDO ZACARO FRANCO;1;1,08948483709478e-06
LARGO GOIAS;1;1,08948483709478e-06
LARGO NOVO;1;1,08948483709478e-06
LARGO SANTA CRUZ;1;1,08948483709478e-06
LARGO SAO BENEDITO;1;1,08948483709478e-06
LARGO TANQUE;1;1,08948483709478e-06
LAS VEGAS 1;1;1,08948483709478e-06
LASTRO;1;1,08948483709478e-06
LAURA VICUNA;1;1,08948483709478e-06
LAURENTINO ANTONIO DE FARIA;1;1,08948483709478e-06
LAURI, ZONA RURAL;1;1,08948483709478e-06
LAURINDO TEOBALDO;1;1,08948483709478e-06
LAURINHA;1;1,08948483709478e-06
LAURO BUENO DE CAMARGO;1;1,08948483709478e-06
LAURO LOPES;1;1,08948483709478e-06
LAURO LOPES DA SILVA;1;1,08948483709478e-06
LAURO MAIA;1;1,08948483709478e-06
LAURO PRESTES;1;1,08948483709478e-06
LAURO RIBEIRO;1;1,08948483709478e-06
LAUX;1;1,08948483709478e-06
LAUZANE PAUL.ISTA;1;1,08948483709478e-06
LAUZANNE PAULISTA;1;1,08948483709478e-06
LAVA PE;1;1,08948483709478e-06
LAVA PEZ;1;1,08948483709478e-06
LAVADO;1;1,08948483709478e-06
LAVADOR;1;1,08948483709478e-06
LAVANDEIRA;1;1,08948483709478e-06
LAVAPE;1;1,08948483709478e-06
LAVATUDO;1;1,08948483709478e-06
LAVORARE ARUJA;1;1,08948483709478e-06
LAVOURA;1;1,08948483709478e-06
LAVOURINHA;1;1,08948483709478e-06
LAVRA DO ROQUE;1;1,08948483709478e-06
LAVRADOR;1;1,08948483709478e-06
LAVRAS DE BAIXO;1;1,08948483709478e-06
LAVRAS DO MEIO;1;1,08948483709478e-06
LAZARA FERREIRA PRESTES;1;1,08948483709478e-06
LAZARETO;1;1,08948483709478e-06
LAZARO DIVINO GONCALVES;1;1,08948483709478e-06
LAZARO HONORIO;1;1,08948483709478e-06
LAZARO LEITE CAMPOS;1;1,08948483709478e-06
LC;1;1,08948483709478e-06
LC 40 ZONA RURAL;1;1,08948483709478e-06
LD GRANJA COQUEIRO 2 RURAL;1;1,08948483709478e-06
LD TAQUARI;1;1,08948483709478e-06
LEANDRO BEZERRA DE MENEZES;1;1,08948483709478e-06
LEANDRO MACIEL;1;1,08948483709478e-06
LEAO  XIII;1;1,08948483709478e-06
LEAO 13;1;1,08948483709478e-06
LEBERDADE;1;1,08948483709478e-06
LEBLOON;1;1,08948483709478e-06
LEBRAO;1;1,08948483709478e-06
LEBRET;1;1,08948483709478e-06
LEBRON VENDA NOVA;1;1,08948483709478e-06
LEDA;1;1,08948483709478e-06
LEDIO DE PAULA;1;1,08948483709478e-06
LEGEADINHO;1;1,08948483709478e-06
LEIGOS;1;1,08948483709478e-06
LEILA MARIA;1;1,08948483709478e-06
LEILEN;1;1,08948483709478e-06
LEITE NETO;1;1,08948483709478e-06
LEITILANDIA;1;1,08948483709478e-06
LELVELDIA;1;1,08948483709478e-06
LEME - CHAPEU MANGUEIRA;1;1,08948483709478e-06
LEME DO PRADO;1;1,08948483709478e-06
LEME/ RIO DE JANEIRO;1;1,08948483709478e-06
LEMES;1;1,08948483709478e-06
LEMOS;1;1,08948483709478e-06
LENCOIS;1;1,08948483709478e-06
LENCOIS DE UNA;1;1,08948483709478e-06
LENIZE;1;1,08948483709478e-06
LEO BATISTA;1;1,08948483709478e-06
LEODORO AZEVEDO;1;1,08948483709478e-06
LEOLINDA;1;1,08948483709478e-06
LEONARDO BARBOSA;1;1,08948483709478e-06
LEONARDO ILHA;1;1,08948483709478e-06
LEONARDOS;1;1,08948483709478e-06
LEONEL MATOS;1;1,08948483709478e-06
LEONEU BATISTA;1;1,08948483709478e-06
LEONIDAS MOREIRA;1;1,08948483709478e-06
LEONISIO JOSE RODRIGUES;1;1,08948483709478e-06
LEONIZIO DE LIMA;1;1,08948483709478e-06
LEONOR MENDES DE BAR;1;1,08948483709478e-06
LEONOR MENDES DE BARROS;1;1,08948483709478e-06
LEONORIO;1;1,08948483709478e-06
LEONORIO I;1;1,08948483709478e-06
LEONTINO;1;1,08948483709478e-06
LEOPOLDO;1;1,08948483709478e-06
LEOPOLDO DE BULHOES;1;1,08948483709478e-06
LEOPOLDO MESS;1;1,08948483709478e-06
LEOVENTURA KM 04;1;1,08948483709478e-06
LEQUE AZUL - MAUA;1;1,08948483709478e-06
LEQUE AZUL MAUA;1;1,08948483709478e-06
LERIO DE CIMA;1;1,08948483709478e-06
LERROVILE;1;1,08948483709478e-06
LESTE I;1;1,08948483709478e-06
LESTE UN VILA NOVA;1;1,08948483709478e-06
LESTE UNIVERISITARIO;1;1,08948483709478e-06
LETEAMENTO ESPERANCA;1;1,08948483709478e-06
LETICIA - V.NOVA;1;1,08948483709478e-06
LETONIA;1;1,08948483709478e-06
LEVA TAPAS;1;1,08948483709478e-06
LEVINDO VALADADRES;1;1,08948483709478e-06
LGO DO MACHADO;1;1,08948483709478e-06
LGO DO TANQUE;1;1,08948483709478e-06
LH CARAVAGIO;1;1,08948483709478e-06
LH CELSO RAMOS;1;1,08948483709478e-06
LH FILIPINI;1;1,08948483709478e-06
LH SAO SEBASTIAO;1;1,08948483709478e-06
LH SOBRADINHO;1;1,08948483709478e-06
LHA FERREIRINHA;1;1,08948483709478e-06
LHA GUARA;1;1,08948483709478e-06
LHA.PRINCEZA IZABEL;1;1,08948483709478e-06
LI ALTO CATELHANO;1;1,08948483709478e-06
LI ALTO TROMBUDO;1;1,08948483709478e-06
LI BRASIL;1;1,08948483709478e-06
LI CECILIA;1;1,08948483709478e-06
LI CENTRO LI BRASIL;1;1,08948483709478e-06
LI DOZE DE MAIO;1;1,08948483709478e-06
LI ENCRUZILHADA;1;1,08948483709478e-06
LI FRANCESA ALTA;1;1,08948483709478e-06
LI GAL OSORIO;1;1,08948483709478e-06
LI GRAO-PARA;1;1,08948483709478e-06
LI GUARDINHA;1;1,08948483709478e-06
LI HERVAL;1;1,08948483709478e-06
LI ISABEL;1;1,08948483709478e-06
LI MAR FLORIANO;1;1,08948483709478e-06
LI MARMELEIRO;1;1,08948483709478e-06
LI PRIMAVERA;1;1,08948483709478e-06
LI SANTA CRUZ;1;1,08948483709478e-06
LI SANTO ANTONIO;1;1,08948483709478e-06
LI STA. EMILIA;1;1,08948483709478e-06
LI TAQUARI MIRIM;1;1,08948483709478e-06
LI. OSVALDO CRUZ;1;1,08948483709478e-06
LI.ESPERANCA ALTA;1;1,08948483709478e-06
LIBEDADE;1;1,08948483709478e-06
LIBERDADE  2;1;1,08948483709478e-06
LIBERDADE DE MORAR;1;1,08948483709478e-06
LIBERDADE,;1;1,08948483709478e-06
LIBERDADE/ SETOR 03;1;1,08948483709478e-06
LIBERTACAO CAMPONESA;1;1,08948483709478e-06
LIBERTADE;1;1,08948483709478e-06
LIBIENOPOLIS;1;1,08948483709478e-06
LIBRA III;1;1,08948483709478e-06
LIBRA IV;1;1,08948483709478e-06
LICURI;1;1,08948483709478e-06
LICURI CELESTE;1;1,08948483709478e-06
LICURIZAL;1;1,08948483709478e-06
LIDIA;1;1,08948483709478e-06
LIDIA  QUEIROZ;1;1,08948483709478e-06
LIELLEM;1;1,08948483709478e-06
LIGACAO;1;1,08948483709478e-06
LIGANTE;1;1,08948483709478e-06
LIGIA 2;1;1,08948483709478e-06
LILI MARTINS;1;1,08948483709478e-06
LILIANA DE S GONZAGA;1;1,08948483709478e-06
LILIANE;1;1,08948483709478e-06
LIMA;1;1,08948483709478e-06
LIMA AZEVEDO;1;1,08948483709478e-06
LIMA DIAS I;1;1,08948483709478e-06
LIMA RICO DO MATAO;1;1,08948483709478e-06
LIMA VERDE;1;1,08948483709478e-06
LIMAO BRAVO;1;1,08948483709478e-06
LIMAO GRANDE;1;1,08948483709478e-06
LIMAO VERDE;1;1,08948483709478e-06
LIMAS / ZONA RURAL;1;1,08948483709478e-06
LIMAS DE IGARATINGA;1;1,08948483709478e-06
LIMAS DO  PARA;1;1,08948483709478e-06
LIMBERG;1;1,08948483709478e-06
LIMBERGER;1;1,08948483709478e-06
LIMEIRA - PIABETA;1;1,08948483709478e-06
LIMEIRA ALTA;1;1,08948483709478e-06
LIMEIRA ALTA - RURAL;1;1,08948483709478e-06
LIMEIRA ALTA - URBANO;1;1,08948483709478e-06
LIMEIRA D OESTE;1;1,08948483709478e-06
LIMEIRA DE MANTENA;1;1,08948483709478e-06
LIMEIRA III ZONA RURAL;1;1,08948483709478e-06
LIMOEIRO - URBANO;1;1,08948483709478e-06
LIMOEIRO CARAVAGIO;1;1,08948483709478e-06
LIMPO GRANDE;1;1,08948483709478e-06
LIN  NOVA ARVOREZINH;1;1,08948483709478e-06
LIN HA DO RIO NORTE;1;1,08948483709478e-06
LIN PRES. JUCELINO;1;1,08948483709478e-06
LIN.24 DE FEVEREIRO;1;1,08948483709478e-06
LINA SANTANA;1;1,08948483709478e-06
LINCOLN NOGUEIRA;1;1,08948483709478e-06
LINCOLN PARQUE;1;1,08948483709478e-06
LINDEA;1;1,08948483709478e-06
LINDELANDIA;1;1,08948483709478e-06
LINDERACA;1;1,08948483709478e-06
LINDIA;1;1,08948483709478e-06
LINDICE;1;1,08948483709478e-06
LINDIN RURAL;1;1,08948483709478e-06
LINDNER - SEDE;1;1,08948483709478e-06
LINDOS ARES;1;1,08948483709478e-06
LINEU C DIAS;1;1,08948483709478e-06
LINGUA DAGUA;1;1,08948483709478e-06
LINH 22 DE NOVEMBRO;1;1,08948483709478e-06
LINHA  BATISTA;1;1,08948483709478e-06
LINHA  CAXIAS;1;1,08948483709478e-06
LINHA  MARIOT;1;1,08948483709478e-06
LINHA  SAO JOSE;1;1,08948483709478e-06
LINHA  SAO VALENTIM;1;1,08948483709478e-06
LINHA  VERONESI;1;1,08948483709478e-06
LINHA 01;1;1,08948483709478e-06
LINHA 04 LESTE;1;1,08948483709478e-06
LINHA 05;1;1,08948483709478e-06
LINHA 06 OESTE;1;1,08948483709478e-06
LINHA 1 DE MARCO;1;1,08948483709478e-06
LINHA 1 DE SETEMBRO;1;1,08948483709478e-06
LINHA 10;1;1,08948483709478e-06
LINHA 103 DA LEOPOLD;1;1,08948483709478e-06
LINHA 12;1;1,08948483709478e-06
LINHA 130;1;1,08948483709478e-06
